x,y,z
-29.38496017,26.79806709,-2.5789547
-29.48496056,26.99806786,-2.62895465
-29.33496094,26.99806786,-2.77895451
-29.38496017,27.04806709,-2.62895465
-29.43496132,26.99806786,-2.47895455
-29.33496094,26.89806747,-2.52895451
-29.68496132,27.04806709,-2.27895451
-29.63496017,27.04806709,-2.27895451
-29.48496056,26.84806633,-2.12895465
-29.28495979,25.84806633,-2.9289546
-29.23496056,25.79806709,-2.9289546
-29.13496017,25.74806786,-2.87895465
-28.93496132,25.64806747,-2.8289547
-29.08496094,25.69806671,-2.87895465
-29.08496094,25.69806671,-2.8289547
-29.28495979,25.94806671,-2.9289546
-28.93496132,25.99806786,-2.87895465
-29.08496094,26.14806747,-2.8289547
-28.93496132,26.09806633,-2.87895465
-28.98496056,26.24806786,-2.87895465
-28.93496132,26.19806671,-2.87895465
-29.28495979,25.74806786,-2.6789546
-29.03495979,26.09806633,-2.4289546
-29.03495979,25.89806747,-2.27895451
-28.93496132,25.94806671,-2.22895455
-28.98496056,26.04806709,-2.22895455
-28.93496132,26.04806709,-2.0789547
-29.03495979,26.14806747,-2.37895465
-29.08496094,26.09806633,-2.27895451
-29.08496094,26.14806747,-2.27895451
-28.98496056,26.14806747,-2.37895465
-29.08496094,26.14806747,-2.1789546
-28.93496132,26.09806633,-2.1789546
-28.98496056,26.09806633,-2.0789547
-28.98496056,26.09806633,-2.02895451
-28.88496017,25.74806786,-2.5789547
-28.73496056,25.94806671,-2.77895451
-28.68496132,25.94806671,-2.77895451
-28.53495979,26.19806671,-2.47895455
-28.88496017,25.99806786,-2.22895455
-28.88496017,25.94806671,-2.0789547
-28.53495979,26.14806747,-2.22895455
-28.58496094,26.09806633,-2.0789547
-29.13496017,26.34806633,-2.87895465
-29.13496017,26.54806709,-2.87895465
-29.03495979,26.39806747,-2.87895465
-28.98496056,26.29806709,-2.87895465
-29.08496094,26.49806786,-2.87895465
-29.03495979,26.49806786,-2.8289547
-29.08496094,26.59806633,-2.87895465
-29.08496094,26.64806747,-2.87895465
-29.13496017,26.79806709,-2.87895465
-29.13496017,26.84806633,-2.8289547
-29.13496017,26.89806747,-2.8289547
-29.08496094,26.69806671,-2.8289547
-29.03495979,26.69806671,-2.8289547
-28.98496056,26.79806709,-2.8289547
-28.93496132,26.89806747,-2.8289547
-28.73496056,26.54806709,-2.8289547
-28.78495979,26.64806747,-2.8289547
-28.68496132,26.49806786,-2.8289547
-28.83496094,26.69806671,-2.8289547
-28.78495979,26.74806786,-2.8289547
-28.88496017,26.94806671,-2.8289547
-28.83496094,26.89806747,-2.8289547
-28.88496017,26.99806786,-2.8289547
-28.53495979,26.69806671,-2.8289547
-28.53495979,26.74806786,-2.8289547
-28.63496017,26.99806786,-2.8289547
-29.13496017,26.64806747,-2.52895451
-29.18496132,26.64806747,-2.47895455
-29.08496094,26.64806747,-2.52895451
-29.28495979,26.74806786,-2.5789547
-29.23496056,26.69806671,-2.47895455
-29.23496056,26.84806633,-2.52895451
-29.18496132,26.84806633,-2.52895451
-29.13496017,27.04806709,-2.72895455
-29.28495979,26.89806747,-2.52895451
-29.08496094,26.99806786,-2.77895451
-29.03495979,27.04806709,-2.77895451
-29.08496094,26.94806671,-2.47895455
-29.03495979,27.04806709,-2.47895455
-28.93496132,27.04806709,-2.22895455
-28.53495979,26.39806747,-2.27895451
-28.83496094,26.99806786,-2.77895451
-28.83496094,27.04806709,-2.77895451
-28.53495979,26.69806671,-2.77895451
-28.53495979,26.79806709,-2.77895451
-28.58496094,26.89806747,-2.77895451
-28.58496094,26.94806671,-2.77895451
-28.58496094,26.99806786,-2.77895451
-28.88496017,26.94806671,-2.37895465
-28.83496094,27.04806709,-2.3289547
-28.73496056,26.99806786,-2.3289547
-29.88496017,27.09806633,-2.87895465
-29.83496094,27.09806633,-2.87895465
-29.83496094,27.39806747,-2.87895465
-29.78495979,27.34806633,-2.87895465
-30.08496094,27.64806747,-2.87895465
-29.88496017,27.79806709,-2.8289547
-29.78495979,27.84806633,-2.87895465
-29.53495979,27.09806633,-2.87895465
-29.48496056,27.09806633,-2.8289547
-29.43496132,27.09806633,-2.8289547
-29.38496017,27.09806633,-2.8289547
-29.33496094,27.14806747,-2.8289547
-29.43496132,27.34806633,-2.8289547
-29.38496017,27.34806633,-2.8289547
-29.43496132,27.64806747,-2.8289547
-29.38496017,27.74806786,-2.8289547
-29.33496094,27.79806709,-2.8289547
-29.93496132,27.24806786,-2.77895451
-29.83496094,27.09806633,-2.5789547
-29.83496094,27.14806747,-2.5789547
-29.93496132,27.09806633,-2.02895451
-30.03495979,27.34806633,-2.02895451
-29.78495979,27.19806671,-2.02895451
-29.88496017,27.29806709,-2.02895451
-29.88496017,27.34806633,-2.02895451
-29.83496094,27.34806633,-2.02895451
-29.83496094,27.39806747,-2.02895451
-29.78495979,27.34806633,-2.02895451
-29.98496056,27.79806709,-2.77895451
-29.98496056,27.84806633,-2.77895451
-29.78495979,27.79806709,-2.52895451
-29.73496056,27.79806709,-2.52895451
-30.08496094,27.54806709,-2.27895451
-30.03495979,27.84806633,-2.37895465
-30.03495979,27.84806633,-2.3289547
-29.63496017,27.09806633,-2.6789546
-29.63496017,27.19806671,-2.5789547
-29.53495979,27.24806786,-2.4289546
-29.63496017,27.29806709,-2.6789546
-29.68496132,27.44806671,-2.77895451
-29.63496017,27.39806747,-2.72895455
-29.53495979,27.39806747,-2.4289546
-29.48496056,27.09806633,-2.62895465
-29.48496056,27.14806747,-2.62895465
-29.43496132,27.19806671,-2.5789547
-29.33496094,27.09806633,-2.4289546
-29.33496094,27.19806671,-2.47895455
-29.33496094,27.19806671,-2.4289546
-29.38496017,27.34806633,-2.77895451
-29.33496094,27.29806709,-2.77895451
-29.38496017,27.34806633,-2.62895465
-29.33496094,27.39806747,-2.77895451
-29.63496017,27.24806786,-2.3289547
-29.58496094,27.24806786,-2.22895455
-29.53495979,27.19806671,-2.22895455
-29.53495979,27.24806786,-2.22895455
-29.58496094,27.24806786,-2.1789546
-29.58496094,27.24806786,-2.0789547
-29.63496017,27.44806671,-2.3289547
-29.63496017,27.44806671,-2.22895455
-29.53495979,27.29806709,-2.3289547
-29.58496094,27.34806633,-2.22895455
-29.63496017,27.34806633,-2.0789547
-29.63496017,27.39806747,-2.1789546
-29.53495979,27.29806709,-2.1789546
-29.53495979,27.29806709,-2.0789547
-29.58496094,27.44806671,-2.1789546
-29.43496132,27.24806786,-2.02895451
-29.48496056,27.29806709,-2.37895465
-29.48496056,27.29806709,-2.3289547
-29.43496132,27.29806709,-2.37895465
-29.38496017,27.34806633,-2.22895455
-29.38496017,27.39806747,-2.37895465
-29.43496132,27.29806709,-2.02895451
-29.48496056,27.39806747,-2.1789546
-29.33496094,27.29806709,-2.1789546
-29.38496017,27.44806671,-2.1789546
-29.33496094,27.39806747,-2.12895465
-29.58496094,27.49806786,-2.6789546
-29.63496017,27.79806709,-2.77895451
-29.63496017,27.79806709,-2.4289546
-29.63496017,27.84806633,-2.4289546
-29.48496056,27.54806709,-2.6789546
-29.43496132,27.64806747,-2.6789546
-29.38496017,27.54806709,-2.77895451
-29.38496017,27.54806709,-2.72895455
-29.33496094,27.49806786,-2.77895451
-29.33496094,27.59806633,-2.77895451
-29.48496056,27.49806786,-2.5789547
-29.38496017,27.49806786,-2.52895451
-29.33496094,27.79806709,-2.77895451
-29.68496132,27.49806786,-2.3289547
-29.58496094,27.54806709,-2.37895465
-29.43496132,27.64806747,-2.3289547
-29.33496094,27.64806747,-2.37895465
-29.33496094,27.64806747,-2.27895451
-29.33496094,27.49806786,-2.1789546
-29.33496094,27.54806709,-2.1789546
-29.38496017,27.54806709,-2.02895451
-30.08496094,28.19806671,-2.8289547
-29.88496017,27.99806786,-2.8289547
-29.73496056,27.89806747,-2.8289547
-29.78495979,27.99806786,-2.8289547
-29.83496094,28.19806671,-2.87895465
-29.78495979,28.14806747,-2.8289547
-29.78495979,28.24806786,-2.87895465
-30.08496094,28.44806671,-2.8289547
-30.03495979,28.59806633,-2.87895465
-29.93496132,28.54806709,-2.8289547
-29.83496094,28.34806633,-2.8289547
-29.68496132,27.99806786,-2.8289547
-29.68496132,28.04806709,-2.8289547
-29.68496132,28.14806747,-2.8289547
-29.68496132,28.19806671,-2.87895465
-29.68496132,28.24806786,-2.8289547
-29.68496132,28.49806786,-2.8289547
-30.03495979,27.94806671,-2.62895465
-30.03495979,28.09806633,-2.62895465
-30.08496094,28.09806633,-2.4289546
-29.73496056,27.94806671,-2.77895451
-29.88496017,28.24806786,-2.72895455
-29.78495979,28.24806786,-2.5789547
-30.08496094,27.94806671,-2.22895455
-30.03495979,28.04806709,-2.1789546
-29.98496056,27.99806786,-2.02895451
-29.98496056,28.04806709,-2.02895451
-30.08496094,28.14806747,-2.37895465
-29.93496132,28.24806786,-2.3289547
-29.98496056,28.19806671,-2.0789547
-29.83496094,28.19806671,-2.12895465
-29.83496094,28.24806786,-2.0789547
-30.03495979,28.34806633,-2.6789546
-29.93496132,28.44806671,-2.47895455
-29.98496056,28.49806786,-2.72895455
-29.93496132,28.54806709,-2.77895451
-29.93496132,28.54806709,-2.6789546
-30.08496094,28.64806747,-2.47895455
-29.88496017,28.34806633,-2.4289546
-29.83496094,28.64806747,-2.77895451
-29.98496056,28.44806671,-2.3289547
-29.93496132,28.44806671,-2.3289547
-29.93496132,28.39806747,-2.22895455
-30.08496094,28.29806709,-2.12895465
-30.08496094,28.34806633,-2.12895465
-30.03495979,28.29806709,-2.12895465
-30.08496094,28.29806709,-2.0789547
-30.08496094,28.44806671,-2.12895465
-29.93496132,28.59806633,-2.27895451
-29.98496056,28.49806786,-2.02895451
-29.83496094,28.44806671,-2.37895465
-29.88496017,28.44806671,-2.22895455
-29.83496094,28.39806747,-2.22895455
-29.83496094,28.34806633,-2.0789547
-29.73496056,28.29806709,-2.12895465
-29.73496056,28.34806633,-2.1789546
-29.73496056,28.34806633,-2.02895451
-29.88496017,28.59806633,-2.0789547
-29.78495979,28.49806786,-2.1789546
-29.78495979,28.54806709,-2.02895451
-29.73496056,28.49806786,-2.02895451
-29.73496056,28.64806747,-2.12895465
-29.63496017,27.89806747,-2.77895451
-29.68496132,28.04806709,-2.77895451
-29.58496094,27.94806671,-2.77895451
-29.63496017,28.24806786,-2.77895451
-29.53495979,28.14806747,-2.77895451
-29.58496094,28.24806786,-2.77895451
-29.53495979,28.24806786,-2.77895451
-29.53495979,28.19806671,-2.6789546
-29.48496056,27.94806671,-2.72895455
-29.33496094,27.94806671,-2.4289546
-29.48496056,28.19806671,-2.62895465
-29.33496094,28.14806747,-2.72895455
-29.33496094,28.09806633,-2.6789546
-29.38496017,28.24806786,-2.72895455
-29.33496094,28.19806671,-2.62895465
-29.68496132,28.24806786,-2.12895465
-29.58496094,28.24806786,-2.02895451
-29.48496056,28.24806786,-2.37895465
-29.53495979,28.29806709,-2.52895451
-29.43496132,28.29806709,-2.6789546
-29.38496017,28.54806709,-2.5789547
-29.68496132,28.34806633,-2.02895451
-29.68496132,28.39806747,-2.12895465
-29.63496017,28.44806671,-2.1789546
-29.63496017,28.44806671,-2.02895451
-29.63496017,28.49806786,-2.0789547
-29.58496094,28.54806709,-2.02895451
-29.53495979,28.59806633,-2.0789547
-29.48496056,28.29806709,-2.37895465
-29.38496017,28.34806633,-2.3289547
-29.48496056,28.34806633,-2.12895465
-29.48496056,28.39806747,-2.02895451
-29.48496056,28.44806671,-2.02895451
-29.43496132,28.39806747,-2.02895451
-29.38496017,28.34806633,-2.02895451
-29.38496017,28.39806747,-2.0789547
-29.38496017,28.44806671,-2.0789547
-29.43496132,28.54806709,-2.0789547
-29.38496017,28.54806709,-2.0789547
-29.33496094,28.54806709,-2.02895451
-29.38496017,28.59806633,-2.0789547
-29.23496056,27.14806747,-2.77895451
-29.23496056,27.24806786,-2.72895455
-29.28495979,27.24806786,-2.6789546
-29.18496132,27.14806747,-2.72895455
-29.18496132,27.24806786,-2.77895451
-29.13496017,27.19806671,-2.72895455
-29.13496017,27.19806671,-2.6789546
-29.13496017,27.24806786,-2.6789546
-29.23496056,27.14806747,-2.4289546
-29.28495979,27.19806671,-2.5789547
-29.28495979,27.24806786,-2.5789547
-29.18496132,27.09806633,-2.52895451
-29.23496056,27.34806633,-2.77895451
-29.23496056,27.29806709,-2.6789546
-29.23496056,27.34806633,-2.6789546
-29.13496017,27.34806633,-2.77895451
-29.18496132,27.39806747,-2.77895451
-29.13496017,27.44806671,-2.77895451
-29.23496056,27.39806747,-2.5789547
-29.18496132,27.29806709,-2.52895451
-29.18496132,27.34806633,-2.52895451
-29.08496094,27.09806633,-2.62895465
-29.08496094,27.19806671,-2.77895451
-29.03495979,27.19806671,-2.77895451
-29.08496094,27.19806671,-2.62895465
-29.03495979,27.19806671,-2.6789546
-28.98496056,27.14806747,-2.72895455
-28.93496132,27.14806747,-2.6789546
-28.98496056,27.24806786,-2.6789546
-29.03495979,27.19806671,-2.47895455
-28.98496056,27.09806633,-2.5789547
-28.93496132,27.14806747,-2.52895451
-28.93496132,27.09806633,-2.4289546
-28.93496132,27.14806747,-2.4289546
-28.93496132,27.24806786,-2.52895451
-28.98496056,27.19806671,-2.4289546
-28.93496132,27.19806671,-2.4289546
-29.08496094,27.29806709,-2.77895451
-29.08496094,27.34806633,-2.77895451
-29.08496094,27.39806747,-2.77895451
-29.03495979,27.44806671,-2.72895455
-28.98496056,27.34806633,-2.72895455
-28.93496132,27.44806671,-2.6789546
-29.03495979,27.44806671,-2.5789547
-29.08496094,27.44806671,-2.47895455
-29.03495979,27.44806671,-2.4289546
-28.98496056,27.34806633,-2.4289546
-28.98496056,27.39806747,-2.4289546
-29.18496132,27.19806671,-2.37895465
-29.13496017,27.24806786,-2.37895465
-29.23496056,27.34806633,-2.37895465
-29.23496056,27.34806633,-2.27895451
-29.28495979,27.44806671,-2.27895451
-29.13496017,27.34806633,-2.3289547
-29.18496132,27.39806747,-2.37895465
-29.13496017,27.39806747,-2.3289547
-29.28495979,27.34806633,-2.1789546
-29.23496056,27.39806747,-2.1789546
-29.18496132,27.39806747,-2.1789546
-29.08496094,27.14806747,-2.3289547
-29.03495979,27.09806633,-2.22895455
-29.08496094,27.19806671,-2.22895455
-28.93496132,27.09806633,-2.37895465
-28.98496056,27.09806633,-2.27895451
-28.93496132,27.24806786,-2.12895465
-29.03495979,27.34806633,-2.3289547
-29.03495979,27.34806633,-2.27895451
-29.08496094,27.44806671,-2.3289547
-28.93496132,27.29806709,-2.37895465
-28.98496056,27.29806709,-2.27895451
-28.93496132,27.39806747,-2.37895465
-29.08496094,27.44806671,-2.1789546
-29.03495979,27.39806747,-2.1789546
-28.98496056,27.29806709,-2.12895465
-28.98496056,27.44806671,-2.1789546
-28.93496132,27.44806671,-2.12895465
-29.23496056,27.49806786,-2.72895455
-29.28495979,27.64806747,-2.62895465
-29.13496017,27.64806747,-2.6789546
-29.28495979,27.49806786,-2.52895451
-29.23496056,27.49806786,-2.5789547
-29.23496056,27.54806709,-2.5789547
-29.23496056,27.59806633,-2.5789547
-29.18496132,27.54806709,-2.52895451
-29.18496132,27.59806633,-2.5789547
-29.13496017,27.64806747,-2.5789547
-29.13496017,27.59806633,-2.47895455
-29.23496056,27.69806671,-2.72895455
-29.28495979,27.84806633,-2.4289546
-29.08496094,27.54806709,-2.77895451
-29.03495979,27.54806709,-2.72895455
-29.08496094,27.54806709,-2.62895465
-29.03495979,27.59806633,-2.62895465
-28.98496056,27.49806786,-2.72895455
-28.93496132,27.49806786,-2.77895451
-28.93496132,27.54806709,-2.77895451
-28.93496132,27.54806709,-2.6789546
-28.98496056,27.64806747,-2.72895455
-28.93496132,27.59806633,-2.6789546
-28.93496132,27.64806747,-2.62895465
-29.08496094,27.49806786,-2.52895451
-29.08496094,27.59806633,-2.52895451
-29.03495979,27.59806633,-2.47895455
-28.98496056,27.49806786,-2.5789547
-28.93496132,27.49806786,-2.52895451
-28.93496132,27.54806709,-2.4289546
-28.98496056,27.64806747,-2.47895455
-28.93496132,27.64806747,-2.4289546
-29.03495979,27.74806786,-2.77895451
-28.98496056,27.69806671,-2.72895455
-28.93496132,27.69806671,-2.6789546
-29.03495979,27.74806786,-2.47895455
-28.98496056,27.74806786,-2.4289546
-28.93496132,27.84806633,-2.47895455
-29.28495979,27.54806709,-2.27895451
-29.23496056,27.64806747,-2.27895451
-29.18496132,27.49806786,-2.3289547
-29.18496132,27.49806786,-2.22895455
-29.13496017,27.49806786,-2.22895455
-29.18496132,27.64806747,-2.37895465
-29.13496017,27.64806747,-2.22895455
-29.28495979,27.74806786,-2.22895455
-29.23496056,27.84806633,-2.37895465
-29.18496132,27.74806786,-2.37895465
-29.18496132,27.74806786,-2.22895455
-29.18496132,27.79806709,-2.37895465
-29.08496094,27.59806633,-2.3289547
-29.03495979,27.59806633,-2.3289547
-29.08496094,27.59806633,-2.22895455
-29.03495979,27.59806633,-2.22895455
-29.03495979,27.64806747,-2.22895455
-28.98496056,27.54806709,-2.27895451
-28.93496132,27.54806709,-2.27895451
-28.93496132,27.59806633,-2.27895451
-29.03495979,27.49806786,-2.1789546
-28.98496056,27.49806786,-2.1789546
-28.93496132,27.54806709,-2.1789546
-28.93496132,27.54806709,-2.12895465
-28.93496132,27.49806786,-2.0789547
-28.93496132,27.59806633,-2.0789547
-29.08496094,27.69806671,-2.3289547
-28.98496056,27.69806671,-2.22895455
-29.03495979,27.74806786,-2.12895465
-28.98496056,27.74806786,-2.12895465
-28.98496056,27.84806633,-2.12895465
-28.93496132,27.79806709,-2.12895465
-28.83496094,27.09806633,-2.77895451
-28.88496017,27.14806747,-2.6789546
-28.83496094,27.19806671,-2.77895451
-28.78495979,27.14806747,-2.77895451
-28.73496056,27.24806786,-2.77895451
-28.88496017,27.09806633,-2.52895451
-28.83496094,27.14806747,-2.47895455
-28.88496017,27.19806671,-2.52895451
-28.88496017,27.34806633,-2.72895455
-28.83496094,27.34806633,-2.72895455
-28.83496094,27.39806747,-2.72895455
-28.88496017,27.39806747,-2.6789546
-28.88496017,27.44806671,-2.6789546
-28.78495979,27.34806633,-2.72895455
-28.73496056,27.29806709,-2.72895455
-28.73496056,27.39806747,-2.72895455
-28.58496094,27.09806633,-2.77895451
-28.58496094,27.14806747,-2.77895451
-28.58496094,27.24806786,-2.77895451
-28.63496017,27.29806709,-2.77895451
-28.68496132,27.29806709,-2.6789546
-28.58496094,27.29806709,-2.72895455
-28.58496094,27.34806633,-2.72895455
-28.58496094,27.39806747,-2.72895455
-28.58496094,27.44806671,-2.72895455
-28.53495979,27.44806671,-2.72895455
-28.83496094,27.09806633,-2.3289547
-28.88496017,27.19806671,-2.37895465
-28.83496094,27.34806633,-2.0789547
-28.78495979,27.39806747,-2.0789547
-28.83496094,27.54806709,-2.72895455
-28.88496017,27.54806709,-2.6789546
-28.88496017,27.59806633,-2.6789546
-28.88496017,27.64806747,-2.6789546
-28.83496094,27.64806747,-2.6789546
-28.78495979,27.49806786,-2.72895455
-28.78495979,27.54806709,-2.62895465
-28.73496056,27.64806747,-2.6789546
-28.88496017,27.59806633,-2.47895455
-28.83496094,27.79806709,-2.72895455
-28.78495979,27.69806671,-2.6789546
-28.78495979,27.84806633,-2.6789546
-28.73496056,27.84806633,-2.6789546
-28.78495979,27.84806633,-2.5789547
-28.68496132,27.49806786,-2.62895465
-28.68496132,27.54806709,-2.6789546
-28.63496017,27.54806709,-2.62895465
-28.58496094,27.49806786,-2.72895455
-28.53495979,27.49806786,-2.72895455
-28.58496094,27.59806633,-2.72895455
-28.53495979,27.64806747,-2.6789546
-28.63496017,27.69806671,-2.72895455
-28.68496132,27.74806786,-2.6789546
-28.63496017,27.79806709,-2.6789546
-28.63496017,27.84806633,-2.62895465
-28.58496094,27.74806786,-2.6789546
-28.63496017,27.74806786,-2.47895455
-28.68496132,27.79806709,-2.52895451
-28.63496017,27.84806633,-2.52895451
-28.83496094,27.54806709,-2.3289547
-28.88496017,27.49806786,-2.22895455
-28.88496017,27.59806633,-2.37895465
-28.88496017,27.64806747,-2.37895465
-28.88496017,27.59806633,-2.22895455
-28.73496056,27.49806786,-2.27895451
-28.78495979,27.59806633,-2.22895455
-28.73496056,27.64806747,-2.22895455
-28.88496017,27.69806671,-2.37895465
-28.78495979,27.79806709,-2.0789547
-28.78495979,27.84806633,-2.0789547
-28.63496017,27.64806747,-2.02895451
-28.68496132,27.74806786,-2.37895465
-28.63496017,27.79806709,-2.37895465
-28.68496132,27.84806633,-2.27895451
-28.58496094,27.79806709,-2.02895451
-28.58496094,27.84806633,-2.02895451
-28.53495979,27.84806633,-2.0789547
-29.28495979,27.89806747,-2.77895451
-29.28495979,27.94806671,-2.77895451
-29.18496132,28.09806633,-2.72895455
-29.13496017,28.24806786,-2.62895465
-29.13496017,28.19806671,-2.4289546
-29.03495979,27.94806671,-2.62895465
-28.93496132,27.94806671,-2.72895455
-29.03495979,28.04806709,-2.5789547
-28.93496132,27.89806747,-2.5789547
-28.98496056,28.04806709,-2.5789547
-28.93496132,27.99806786,-2.5789547
-28.93496132,27.99806786,-2.4289546
-29.08496094,28.14806747,-2.6789546
-29.08496094,28.24806786,-2.6789546
-29.08496094,28.14806747,-2.52895451
-29.03495979,28.09806633,-2.52895451
-29.08496094,28.19806671,-2.4289546
-28.98496056,28.14806747,-2.52895451
-28.93496132,28.14806747,-2.4289546
-29.18496132,28.24806786,-2.27895451
-28.98496056,28.04806709,-2.0789547
-28.93496132,28.04806709,-2.02895451
-28.93496132,28.14806747,-2.37895465
-28.93496132,28.24806786,-2.3289547
-29.03495979,28.24806786,-2.0789547
-28.98496056,28.14806747,-2.0789547
-29.28495979,28.39806747,-2.6789546
-29.18496132,28.39806747,-2.72895455
-29.18496132,28.44806671,-2.5789547
-29.18496132,28.54806709,-2.52895451
-29.03495979,28.29806709,-2.6789546
-29.03495979,28.34806633,-2.6789546
-28.98496056,28.34806633,-2.6789546
-28.98496056,28.39806747,-2.6789546
-28.93496132,28.44806671,-2.6789546
-29.03495979,28.29806709,-2.4289546
-29.03495979,28.34806633,-2.4289546
-28.98496056,28.49806786,-2.6789546
-29.23496056,28.29806709,-2.3289547
-29.23496056,28.34806633,-2.3289547
-29.28495979,28.39806747,-2.27895451
-29.28495979,28.44806671,-2.27895451
-29.28495979,28.44806671,-2.22895455
-29.23496056,28.44806671,-2.27895451
-29.13496017,28.39806747,-2.27895451
-29.23496056,28.44806671,-2.02895451
-29.13496017,28.39806747,-2.1789546
-29.18496132,28.44806671,-2.02895451
-29.23496056,28.49806786,-2.22895455
-29.18496132,28.49806786,-2.22895455
-29.18496132,28.54806709,-2.27895451
-29.28495979,28.59806633,-2.0789547
-29.23496056,28.59806633,-2.0789547
-29.18496132,28.49806786,-2.02895451
-29.18496132,28.54806709,-2.02895451
-29.13496017,28.54806709,-2.02895451
-29.18496132,28.59806633,-2.12895465
-29.18496132,28.59806633,-2.02895451
-29.13496017,28.59806633,-2.0789547
-29.13496017,28.59806633,-2.02895451
-29.03495979,28.29806709,-2.22895455
-29.03495979,28.34806633,-2.27895451
-29.03495979,28.39806747,-2.27895451
-29.03495979,28.44806671,-2.27895451
-28.98496056,28.34806633,-2.37895465
-28.98496056,28.29806709,-2.22895455
-28.98496056,28.39806747,-2.22895455
-29.08496094,28.34806633,-2.12895465
-29.03495979,28.34806633,-2.12895465
-29.03495979,28.39806747,-2.1789546
-29.03495979,28.39806747,-2.12895465
-28.93496132,28.29806709,-2.1789546
-28.93496132,28.34806633,-2.1789546
-28.98496056,28.29806709,-2.0789547
-28.93496132,28.34806633,-2.0789547
-28.93496132,28.39806747,-2.0789547
-29.08496094,28.49806786,-2.22895455
-29.08496094,28.54806709,-2.27895451
-29.03495979,28.59806633,-2.22895455
-28.98496056,28.59806633,-2.27895451
-28.98496056,28.59806633,-2.22895455
-28.98496056,28.64806747,-2.27895451
-28.93496132,28.59806633,-2.27895451
-28.93496132,28.59806633,-2.22895455
-29.08496094,28.49806786,-2.1789546
-29.08496094,28.54806709,-2.1789546
-29.08496094,28.49806786,-2.02895451
-29.08496094,28.59806633,-2.1789546
-29.08496094,28.64806747,-2.02895451
-28.98496056,28.49806786,-2.1789546
-28.98496056,28.59806633,-2.12895465
-28.98496056,28.64806747,-2.0789547
-28.88496017,27.94806671,-2.72895455
-28.83496094,27.89806747,-2.62895465
-28.88496017,27.99806786,-2.6789546
-28.78495979,28.04806709,-2.62895465
-28.73496056,27.99806786,-2.62895465
-28.83496094,27.99806786,-2.52895451
-28.83496094,28.04806709,-2.52895451
-28.83496094,28.04806709,-2.47895455
-28.73496056,27.94806671,-2.47895455
-28.78495979,28.04806709,-2.47895455
-28.73496056,28.04806709,-2.4289546
-28.83496094,28.19806671,-2.62895465
-28.73496056,28.19806671,-2.62895465
-28.83496094,28.09806633,-2.52895451
-28.83496094,28.14806747,-2.52895451
-28.88496017,28.19806671,-2.52895451
-28.83496094,28.19806671,-2.5789547
-28.83496094,28.24806786,-2.5789547
-28.78495979,28.14806747,-2.47895455
-28.73496056,28.09806633,-2.47895455
-28.73496056,28.19806671,-2.5789547
-28.73496056,28.19806671,-2.52895451
-28.68496132,27.89806747,-2.62895465
-28.58496094,27.94806671,-2.6789546
-28.58496094,27.94806671,-2.62895465
-28.58496094,28.04806709,-2.62895465
-28.53495979,28.04806709,-2.62895465
-28.63496017,27.94806671,-2.4289546
-28.68496132,28.04806709,-2.5789547
-28.58496094,28.04806709,-2.47895455
-28.68496132,28.14806747,-2.5789547
-28.63496017,28.09806633,-2.52895451
-28.68496132,28.09806633,-2.4289546
-28.63496017,28.14806747,-2.47895455
-28.58496094,28.09806633,-2.52895451
-28.58496094,28.09806633,-2.47895455
-28.58496094,28.14806747,-2.47895455
-28.58496094,28.19806671,-2.47895455
-28.78495979,27.94806671,-2.27895451
-28.83496094,27.99806786,-2.02895451
-28.73496056,28.04806709,-2.0789547
-28.83496094,28.09806633,-2.27895451
-28.88496017,28.19806671,-2.3289547
-28.83496094,28.19806671,-2.3289547
-28.83496094,28.19806671,-2.27895451
-28.78495979,28.09806633,-2.37895465
-28.73496056,28.14806747,-2.3289547
-28.73496056,28.24806786,-2.3289547
-28.78495979,28.24806786,-2.27895451
-28.73496056,28.24806786,-2.22895455
-28.88496017,28.19806671,-2.1789546
-28.83496094,28.19806671,-2.12895465
-28.78495979,28.09806633,-2.12895465
-28.68496132,27.89806747,-2.27895451
-28.68496132,27.89806747,-2.12895465
-28.68496132,27.94806671,-2.1789546
-28.63496017,27.89806747,-2.12895465
-28.63496017,27.94806671,-2.02895451
-28.58496094,27.89806747,-2.12895465
-28.68496132,28.24806786,-2.3289547
-28.58496094,28.09806633,-2.37895465
-28.53495979,28.24806786,-2.1789546
-28.88496017,28.34806633,-2.62895465
-28.83496094,28.39806747,-2.62895465
-28.78495979,28.39806747,-2.62895465
-28.73496056,28.44806671,-2.62895465
-28.83496094,28.34806633,-2.5789547
-28.78495979,28.29806709,-2.52895451
-28.78495979,28.44806671,-2.5789547
-28.83496094,28.49806786,-2.62895465
-28.78495979,28.54806709,-2.62895465
-28.88496017,28.59806633,-2.52895451
-28.78495979,28.49806786,-2.52895451
-28.68496132,28.29806709,-2.62895465
-28.63496017,28.34806633,-2.5789547
-28.68496132,28.44806671,-2.5789547
-28.58496094,28.29806709,-2.5789547
-28.53495979,28.34806633,-2.52895451
-28.58496094,28.44806671,-2.5789547
-28.58496094,28.44806671,-2.52895451
-28.68496132,28.49806786,-2.5789547
-28.68496132,28.64806747,-2.5789547
-28.58496094,28.49806786,-2.52895451
-28.53495979,28.49806786,-2.5789547
-28.53495979,28.49806786,-2.52895451
-28.53495979,28.54806709,-2.5789547
-28.53495979,28.59806633,-2.5789547
-28.83496094,28.34806633,-2.27895451
